city,date,rate,state
Bengaluru,7/21/2020,83.02,Karnataka
Bengaluru,7/22/2020,83.02,Karnataka
Bengaluru,7/23/2020,83.02,Karnataka
Bengaluru,7/24/2020,83.02,Karnataka
Bengaluru,7/25/2020,83.02,Karnataka
Bengaluru,7/26/2020,83.02,Karnataka
Bengaluru,7/27/2020,83.02,Karnataka
Bengaluru,7/28/2020,83.02,Karnataka
Bengaluru,7/29/2020,83.02,Karnataka
Bengaluru,7/30/2020,83.02,Karnataka
Bengaluru,7/31/2020,83.02,Karnataka
Bengaluru,8/1/2020,83.02,Karnataka
Bengaluru,8/2/2020,83.02,Karnataka
Bengaluru,8/3/2020,83.02,Karnataka
Bengaluru,8/4/2020,83.02,Karnataka
Bengaluru,8/5/2020,83.02,Karnataka
Bengaluru,8/6/2020,83.02,Karnataka
Bengaluru,8/7/2020,83.02,Karnataka
Bengaluru,8/8/2020,83.02,Karnataka
Bengaluru,8/9/2020,83.02,Karnataka
Bengaluru,8/10/2020,83.02,Karnataka
Bengaluru,8/11/2020,83.02,Karnataka
Bengaluru,8/12/2020,83.02,Karnataka
Bengaluru,8/13/2020,83.02,Karnataka
Bengaluru,8/14/2020,83.02,Karnataka
Bengaluru,8/15/2020,83.02,Karnataka
Bengaluru,8/16/2020,83.25,Karnataka
Bengaluru,8/17/2020,83.42,Karnataka
Bengaluru,8/18/2020,83.58,Karnataka
Bengaluru,8/19/2020,83.58,Karnataka
Bengaluru,8/20/2020,83.69,Karnataka
Bengaluru,8/21/2020,83.89,Karnataka
Bengaluru,8/22/2020,84.05,Karnataka
Bengaluru,8/23/2020,84.2,Karnataka
Bengaluru,8/24/2020,84.33,Karnataka
Bengaluru,8/25/2020,84.45,Karnataka
Bengaluru,8/26/2020,84.45,Karnataka
Bengaluru,8/27/2020,84.55,Karnataka
Bengaluru,8/28/2020,84.66,Karnataka
Bengaluru,8/29/2020,84.66,Karnataka
Bengaluru,8/30/2020,84.76,Karnataka
Bengaluru,8/31/2020,84.76,Karnataka
Bengaluru,9/1/2020,84.81,Karnataka
Bengaluru,9/2/2020,84.81,Karnataka
Bengaluru,9/3/2020,84.81,Karnataka
Bengaluru,9/4/2020,84.81,Karnataka
Bengaluru,9/5/2020,84.81,Karnataka
Bengaluru,9/6/2020,84.81,Karnataka
Bengaluru,9/7/2020,84.81,Karnataka
Bengaluru,9/8/2020,84.81,Karnataka
Bengaluru,9/9/2020,84.81,Karnataka
Bengaluru,9/10/2020,84.72,Karnataka
Bengaluru,9/11/2020,84.72,Karnataka
Bengaluru,9/12/2020,84.58,Karnataka
Bengaluru,9/13/2020,84.58,Karnataka
Bengaluru,9/14/2020,84.44,Karnataka
Bengaluru,9/15/2020,84.26,Karnataka
Bengaluru,9/16/2020,84.26,Karnataka
Bengaluru,9/17/2020,84.11,Karnataka
Bengaluru,9/18/2020,83.84,Karnataka
Bengaluru,9/19/2020,83.84,Karnataka
Bengaluru,9/20/2020,83.84,Karnataka
Bengaluru,9/21/2020,83.84,Karnataka
Bengaluru,9/22/2020,83.75,Karnataka
Bengaluru,9/23/2020,83.75,Karnataka
Bengaluru,9/24/2020,83.75,Karnataka
Bengaluru,9/25/2020,83.75,Karnataka
Bengaluru,9/26/2020,83.75,Karnataka
Bengaluru,9/27/2020,83.75,Karnataka
Bengaluru,9/28/2020,83.75,Karnataka
Bengaluru,9/29/2020,83.75,Karnataka
Bengaluru,9/30/2020,83.75,Karnataka
Bengaluru,10/1/2020,83.75,Karnataka
Bengaluru,10/2/2020,83.75,Karnataka
Bengaluru,10/3/2020,83.75,Karnataka
Bengaluru,10/4/2020,83.75,Karnataka
Bengaluru,10/5/2020,83.75,Karnataka
Bengaluru,10/6/2020,83.75,Karnataka
Bengaluru,10/7/2020,83.75,Karnataka
Bengaluru,10/8/2020,83.75,Karnataka
Bengaluru,10/9/2020,83.75,Karnataka
Bengaluru,10/10/2020,83.75,Karnataka
Bengaluru,10/11/2020,83.75,Karnataka
Bengaluru,10/12/2020,83.75,Karnataka
Bengaluru,10/13/2020,83.75,Karnataka
Bengaluru,10/14/2020,83.75,Karnataka
Bengaluru,10/15/2020,83.75,Karnataka
Bengaluru,10/16/2020,83.75,Karnataka
Bengaluru,10/17/2020,83.75,Karnataka
Bengaluru,10/18/2020,83.75,Karnataka
Bengaluru,10/19/2020,83.75,Karnataka
Bengaluru,10/20/2020,83.75,Karnataka
Bengaluru,10/21/2020,83.75,Karnataka
Bengaluru,10/22/2020,83.75,Karnataka
Bengaluru,10/23/2020,83.75,Karnataka
Bengaluru,10/24/2020,83.75,Karnataka
Bengaluru,10/25/2020,83.75,Karnataka
Bengaluru,10/26/2020,83.75,Karnataka
Bengaluru,10/27/2020,83.75,Karnataka
Bengaluru,10/28/2020,83.75,Karnataka
Bengaluru,10/29/2020,83.75,Karnataka
Bengaluru,10/30/2020,83.75,Karnataka
Bengaluru,10/31/2020,83.75,Karnataka
Bengaluru,11/1/2020,83.75,Karnataka
Bengaluru,11/2/2020,83.75,Karnataka
Bengaluru,11/3/2020,83.75,Karnataka
Bengaluru,11/4/2020,83.75,Karnataka
Bengaluru,11/5/2020,83.75,Karnataka
Bengaluru,11/6/2020,83.75,Karnataka
Bengaluru,11/7/2020,83.75,Karnataka
Bengaluru,11/8/2020,83.75,Karnataka
Bengaluru,11/9/2020,83.75,Karnataka
Bengaluru,11/10/2020,83.75,Karnataka
Bengaluru,11/11/2020,83.75,Karnataka
Bengaluru,11/12/2020,83.75,Karnataka
Bengaluru,11/13/2020,83.75,Karnataka
Bengaluru,11/14/2020,83.75,Karnataka
Bengaluru,11/15/2020,83.75,Karnataka
Bengaluru,11/16/2020,83.75,Karnataka
Bengaluru,11/17/2020,83.75,Karnataka
Bengaluru,11/18/2020,83.75,Karnataka
Bengaluru,11/19/2020,83.75,Karnataka
Bengaluru,11/20/2020,83.95,Karnataka
Bengaluru,11/21/2020,84.09,Karnataka
Bengaluru,11/22/2020,84.14,Karnataka
Bengaluru,11/23/2020,84.21,Karnataka
Bengaluru,11/24/2020,84.27,Karnataka
Bengaluru,11/25/2020,84.27,Karnataka
Bengaluru,11/26/2020,84.39,Karnataka
Bengaluru,11/27/2020,84.58,Karnataka
Bengaluru,11/28/2020,84.83,Karnataka
Bengaluru,11/29/2020,85.05,Karnataka
Bengaluru,11/30/2020,85.05,Karnataka
Bengaluru,12/1/2020,85.05,Karnataka
Bengaluru,12/2/2020,85.21,Karnataka
Bengaluru,12/3/2020,85.38,Karnataka
Bengaluru,12/4/2020,85.59,Karnataka
Bengaluru,12/5/2020,85.87,Karnataka
Bengaluru,12/6/2020,86.16,Karnataka
Bengaluru,12/7/2020,86.47,Karnataka
Bengaluru,12/8/2020,86.47,Karnataka
Bengaluru,12/9/2020,86.47,Karnataka
Bengaluru,12/10/2020,86.47,Karnataka
Bengaluru,12/11/2020,86.47,Karnataka
Bengaluru,12/12/2020,86.47,Karnataka
Bengaluru,12/13/2020,86.47,Karnataka
Bengaluru,12/14/2020,86.47,Karnataka
Bengaluru,12/15/2020,86.47,Karnataka
Bengaluru,12/16/2020,86.47,Karnataka
Bengaluru,12/17/2020,86.47,Karnataka
Bengaluru,12/18/2020,86.47,Karnataka
Bengaluru,12/19/2020,86.47,Karnataka
Bengaluru,12/20/2020,86.47,Karnataka
Bengaluru,12/21/2020,86.47,Karnataka
Bengaluru,12/22/2020,86.47,Karnataka
Bengaluru,12/23/2020,86.47,Karnataka
Bengaluru,12/24/2020,86.47,Karnataka
Bengaluru,12/25/2020,86.47,Karnataka
Bengaluru,12/26/2020,86.47,Karnataka
Bengaluru,12/27/2020,86.47,Karnataka
Bengaluru,12/28/2020,86.47,Karnataka
Bengaluru,12/29/2020,86.47,Karnataka
Bengaluru,12/30/2020,86.47,Karnataka
Bengaluru,12/31/2020,86.47,Karnataka
Delhi,11/1/2002,30.26,Delhi
Delhi,11/16/2002,29.57,Delhi
Delhi,12/1/2002,28.91,Delhi
Delhi,1/3/2003,29.93,Delhi
Delhi,1/16/2003,30.33,Delhi
Delhi,2/1/2003,30.71,Delhi
Delhi,3/1/2003,23.1,Delhi
Delhi,3/16/2003,33.49,Delhi
Delhi,4/16/2003,32.49,Delhi
Delhi,4/26/2003,31.49,Delhi
Delhi,5/16/2003,30.4,Delhi
Delhi,6/1/2003,30.3,Delhi
Delhi,8/31/2003,32.4,Delhi
Delhi,10/16/2003,31.7,Delhi
Delhi,12/12/2003,32.7,Delhi
Delhi,12/31/2003,33.7,Delhi
Delhi,6/15/2004,35.71,Delhi
Delhi,7/31/2004,36.81,Delhi
Delhi,11/4/2004,39,Delhi
Delhi,11/15/2004,37.84,Delhi
Delhi,4/1/2005,37.99,Delhi
Delhi,6/20/2005,40.49,Delhi
Delhi,9/6/2005,43.49,Delhi
Delhi,6/5/2006,47.51,Delhi
Delhi,6/20/2006,46.85,Delhi
Delhi,11/30/2006,44.85,Delhi
Delhi,2/16/2007,42.85,Delhi
Delhi,6/6/2007,43.52,Delhi
Delhi,2/15/2008,45.52,Delhi
Delhi,5/24/2008,45.56,Delhi
Delhi,6/6/2008,50.56,Delhi
Delhi,7/16/2008,50.62,Delhi
Delhi,12/6/2008,45.62,Delhi
Delhi,1/29/2009,40.62,Delhi
Delhi,7/2/2009,44.72,Delhi
Delhi,2/27/2010,47.43,Delhi
Delhi,4/1/2010,47.93,Delhi
Delhi,6/26/2010,51.43,Delhi
Delhi,9/8/2010,51.56,Delhi
Delhi,9/21/2010,51.83,Delhi
Delhi,10/17/2010,52.59,Delhi
Delhi,11/9/2010,52.91,Delhi
Delhi,12/16/2010,55.87,Delhi
Delhi,1/16/2011,58.37,Delhi
Delhi,5/15/2011,63.37,Delhi
Delhi,7/1/2011,63.7,Delhi
Delhi,9/16/2011,66.84,Delhi
Delhi,11/4/2011,68.64,Delhi
Delhi,11/16/2011,66.42,Delhi
Delhi,12/1/2011,65.64,Delhi
Delhi,5/24/2012,73.18,Delhi
Delhi,5/29/2012,71.92,Delhi
Delhi,6/3/2012,71.16,Delhi
Delhi,6/18/2012,70.24,Delhi
Delhi,6/29/2012,67.78,Delhi
Delhi,7/24/2012,68.48,Delhi
Delhi,8/1/2012,68.46,Delhi
Delhi,10/9/2012,67.9,Delhi
Delhi,10/27/2012,68.19,Delhi
Delhi,11/16/2012,67.24,Delhi
Delhi,1/16/2013,67.56,Delhi
Delhi,1/18/2013,67.26,Delhi
Delhi,2/16/2013,69.06,Delhi
Delhi,3/2/2013,70.74,Delhi
Delhi,3/16/2013,68.34,Delhi
Delhi,4/2/2013,67.29,Delhi
Delhi,4/16/2013,66.09,Delhi
Delhi,5/1/2013,63.09,Delhi
Delhi,6/1/2013,63.99,Delhi
Delhi,6/16/2013,66.39,Delhi
Delhi,6/29/2013,68.58,Delhi
Delhi,7/15/2013,70.44,Delhi
Delhi,8/1/2013,71.28,Delhi
Delhi,9/1/2013,74.1,Delhi
Delhi,9/14/2013,76.06,Delhi
Delhi,10/1/2013,72.4,Delhi
Delhi,11/1/2013,71.02,Delhi
Delhi,12/21/2013,71.52,Delhi
Delhi,1/4/2014,72.43,Delhi
Delhi,3/1/2014,73.16,Delhi
Delhi,4/1/2014,72.26,Delhi
Delhi,4/16/2014,71.41,Delhi
Delhi,6/7/2014,71.51,Delhi
Delhi,6/25/2014,71.56,Delhi
Delhi,7/1/2014,73.6,Delhi
Delhi,8/1/2014,72.51,Delhi
Delhi,8/15/2014,70.33,Delhi
Delhi,8/31/2014,68.51,Delhi
Delhi,10/1/2014,67.86,Delhi
Delhi,10/15/2014,66.65,Delhi
Delhi,11/1/2014,64.24,Delhi
Delhi,12/1/2014,63.33,Delhi
Delhi,12/16/2014,61.33,Delhi
Delhi,1/17/2015,58.91,Delhi
Delhi,2/4/2015,56.49,Delhi
Delhi,2/16/2015,57.31,Delhi
Delhi,3/1/2015,60.49,Delhi
Delhi,4/2/2015,60,Delhi
Delhi,4/15/2015,59.2,Delhi
Delhi,5/1/2015,63.16,Delhi
Delhi,5/16/2015,66.29,Delhi
Delhi,6/16/2015,66.93,Delhi
Delhi,7/1/2015,66.62,Delhi
Delhi,7/15/2015,66.9,Delhi
Delhi,8/1/2015,64.47,Delhi
Delhi,8/15/2015,63.2,Delhi
Delhi,9/1/2015,61.2,Delhi
Delhi,11/1/2015,60.7,Delhi
Delhi,11/16/2015,61.06,Delhi
Delhi,12/1/2015,60.48,Delhi
Delhi,12/16/2015,59.98,Delhi
Delhi,1/1/2016,59.35,Delhi
Delhi,1/16/2016,59.03,Delhi
Delhi,1/19/2016,59.99,Delhi
Delhi,2/1/2016,59.95,Delhi
Delhi,2/17/2016,59.63,Delhi
Delhi,3/1/2016,56.61,Delhi
Delhi,3/17/2016,59.68,Delhi
Delhi,4/5/2016,61.87,Delhi
Delhi,4/16/2016,61.13,Delhi
Delhi,5/1/2016,62.19,Delhi
Delhi,5/17/2016,63.02,Delhi
Delhi,6/1/2016,65.6,Delhi
Delhi,6/16/2016,65.65,Delhi
Delhi,7/1/2016,64.76,Delhi
Delhi,7/15/2016,62.56,Delhi
Delhi,8/1/2016,61.14,Delhi
Delhi,8/15/2016,60.14,Delhi
Delhi,9/1/2016,63.52,Delhi
Delhi,9/15/2016,64.29,Delhi
Delhi,10/1/2016,64.66,Delhi
Delhi,10/5/2016,64.8,Delhi
Delhi,10/15/2016,66.53,Delhi
Delhi,11/6/2016,67.7,Delhi
Delhi,11/16/2016,66.01,Delhi
Delhi,12/17/2016,69.13,Delhi
Delhi,1/1/2017,70.79,Delhi
Delhi,1/16/2017,71.33,Delhi
Delhi,4/1/2017,66.01,Delhi
Delhi,4/16/2017,68.26,Delhi
Delhi,5/1/2017,68.28,Delhi
Delhi,5/16/2017,65.53,Delhi
Delhi,6/1/2017,67.12,Delhi
Delhi,6/16/2017,65.48,Delhi
Delhi,6/19/2017,64.69,Delhi
Delhi,6/20/2017,64.55,Delhi
Delhi,6/21/2017,64.59,Delhi
Delhi,6/22/2017,64.44,Delhi
Delhi,6/23/2017,64.23,Delhi
Delhi,6/26/2017,63.59,Delhi
Delhi,6/27/2017,63.46,Delhi
Delhi,6/28/2017,63.5,Delhi
Delhi,6/29/2017,63.47,Delhi
Delhi,6/30/2017,63.35,Delhi
Delhi,7/3/2017,63.17,Delhi
Delhi,7/4/2017,63.08,Delhi
Delhi,7/5/2017,63.12,Delhi
Delhi,7/6/2017,63.19,Delhi
Delhi,7/7/2017,63.33,Delhi
Delhi,7/10/2017,63.87,Delhi
Delhi,7/11/2017,63.93,Delhi
Delhi,7/12/2017,63.97,Delhi
Delhi,7/13/2017,63.91,Delhi
Delhi,7/14/2017,63.89,Delhi
Delhi,7/17/2017,64.19,Delhi
Delhi,7/18/2017,64.21,Delhi
Delhi,7/19/2017,64.25,Delhi
Delhi,7/20/2017,64.29,Delhi
Delhi,7/21/2017,64.28,Delhi
Delhi,7/24/2017,64.57,Delhi
Delhi,7/25/2017,64.61,Delhi
Delhi,7/26/2017,64.57,Delhi
Delhi,7/27/2017,64.59,Delhi
Delhi,7/28/2017,64.69,Delhi
Delhi,7/31/2017,65.26,Delhi
Delhi,8/1/2017,65.44,Delhi
Delhi,8/2/2017,65.47,Delhi
Delhi,8/4/2017,66,Delhi
Delhi,8/7/2017,66.7,Delhi
Delhi,8/8/2017,66.75,Delhi
Delhi,8/9/2017,66.81,Delhi
Delhi,8/10/2017,66.96,Delhi
Delhi,8/11/2017,67.27,Delhi
Delhi,8/14/2017,67.99,Delhi
Delhi,8/16/2017,68.14,Delhi
Delhi,8/17/2017,68.24,Delhi
Delhi,8/18/2017,68.29,Delhi
Delhi,8/21/2017,68.58,Delhi
Delhi,8/22/2017,68.67,Delhi
Delhi,8/23/2017,68.77,Delhi
Delhi,8/24/2017,68.88,Delhi
Delhi,8/28/2017,69.13,Delhi
Delhi,8/29/2017,69.12,Delhi
Delhi,8/30/2017,69.16,Delhi
Delhi,8/31/2017,69.19,Delhi
Delhi,9/1/2017,69.26,Delhi
Delhi,9/4/2017,69.64,Delhi
Delhi,9/5/2017,69.71,Delhi
Delhi,9/7/2017,69.8,Delhi
Delhi,9/8/2017,69.89,Delhi
Delhi,9/11/2017,70.28,Delhi
Delhi,9/12/2017,70.38,Delhi
Delhi,9/13/2017,70.35,Delhi
Delhi,9/14/2017,70.39,Delhi
Delhi,9/15/2017,70.43,Delhi
Delhi,9/19/2017,70.49,Delhi
Delhi,9/20/2017,70.52,Delhi
Delhi,9/21/2017,70.49,Delhi
Delhi,9/22/2017,70.47,Delhi
Delhi,9/25/2017,70.38,Delhi
Delhi,9/26/2017,70.41,Delhi
Delhi,9/27/2017,70.38,Delhi
Delhi,9/28/2017,70.46,Delhi
Delhi,9/29/2017,70.56,Delhi
Delhi,10/3/2017,70.81,Delhi
Delhi,10/4/2017,68.38,Delhi
Delhi,10/5/2017,68.35,Delhi
Delhi,10/6/2017,68.36,Delhi
Delhi,10/9/2017,68.42,Delhi
Delhi,10/10/2017,68.45,Delhi
Delhi,10/11/2017,68.48,Delhi
Delhi,10/12/2017,68.42,Delhi
Delhi,10/13/2017,68.43,Delhi
Delhi,10/16/2017,68.26,Delhi
Delhi,10/17/2017,68.23,Delhi
Delhi,10/18/2017,68.26,Delhi
Delhi,10/25/2017,68.62,Delhi
Delhi,10/26/2017,68.65,Delhi
Delhi,10/30/2017,69.04,Delhi
Delhi,10/31/2017,69.13,Delhi
Delhi,11/1/2017,69.14,Delhi
Delhi,11/2/2017,69.25,Delhi
Delhi,11/3/2017,69.34,Delhi
Delhi,11/6/2017,69.77,Delhi
Delhi,11/7/2017,69.8,Delhi
Delhi,11/9/2017,69.85,Delhi
Delhi,11/10/2017,69.93,Delhi
Delhi,11/13/2017,69.86,Delhi
Delhi,11/14/2017,69.73,Delhi
Delhi,11/15/2017,69.68,Delhi
Delhi,11/16/2017,69.65,Delhi
Delhi,11/17/2017,69.61,Delhi
Delhi,11/20/2017,69.59,Delhi
Delhi,11/21/2017,69.53,Delhi
Delhi,11/22/2017,69.48,Delhi
Delhi,11/23/2017,69.43,Delhi
Delhi,11/24/2017,69.41,Delhi
Delhi,11/27/2017,69.36,Delhi
Delhi,11/28/2017,69.26,Delhi
Delhi,11/29/2017,69.34,Delhi
Delhi,11/30/2017,69.24,Delhi
Delhi,12/1/2017,69.22,Delhi
Delhi,12/5/2017,69.33,Delhi
Delhi,12/6/2017,69.24,Delhi
Delhi,12/7/2017,69.23,Delhi
Delhi,12/8/2017,69.19,Delhi
Delhi,12/11/2017,69.2,Delhi
Delhi,12/12/2017,69.09,Delhi
Delhi,12/13/2017,69.07,Delhi
Delhi,12/15/2017,69.1,Delhi
Delhi,12/18/2017,69.27,Delhi
Delhi,12/19/2017,69.35,Delhi
Delhi,12/20/2017,69.43,Delhi
Delhi,12/21/2017,69.42,Delhi
Delhi,12/22/2017,69.5,Delhi
Delhi,12/26/2017,69.71,Delhi
Delhi,12/27/2017,69.72,Delhi
Delhi,12/28/2017,69.81,Delhi
Delhi,12/29/2017,69.9,Delhi
Delhi,1/1/2018,70.05,Delhi
Delhi,1/2/2018,69.97,Delhi
Delhi,1/3/2018,70.05,Delhi
Delhi,1/5/2018,70.07,Delhi
Delhi,1/8/2018,77.18,Delhi
Delhi,1/8/2018,70.5,Delhi
Delhi,1/9/2018,70.55,Delhi
Delhi,1/10/2018,70.62,Delhi
Delhi,1/11/2018,70.66,Delhi
Delhi,1/12/2018,70.72,Delhi
Delhi,1/15/2018,71.16,Delhi
Delhi,1/16/2018,71.25,Delhi
Delhi,1/17/2018,71.37,Delhi
Delhi,1/18/2018,71.54,Delhi
Delhi,1/19/2018,71.68,Delhi
Delhi,1/22/2018,72.21,Delhi
Delhi,1/23/2018,72.36,Delhi
Delhi,1/24/2018,72.41,Delhi
Delhi,1/25/2018,72.47,Delhi
Delhi,1/29/2018,72.82,Delhi
Delhi,1/30/2018,72.9,Delhi
Delhi,2/1/2018,73.03,Delhi
Delhi,2/2/2018,73.08,Delhi
Delhi,2/5/2018,73.29,Delhi
Delhi,2/6/2018,73.36,Delhi
Delhi,2/8/2018,73.35,Delhi
Delhi,2/9/2018,73.33,Delhi
Delhi,2/12/2018,72.99,Delhi
Delhi,2/13/2018,72.92,Delhi
Delhi,2/15/2018,72.77,Delhi
Delhi,2/16/2018,72.5,Delhi
Delhi,2/19/2018,71.9,Delhi
Delhi,2/20/2018,71.71,Delhi
Delhi,2/21/2018,71.7,Delhi
Delhi,2/22/2018,71.68,Delhi
Delhi,2/23/2018,71.59,Delhi
Delhi,2/26/2018,71.51,Delhi
Delhi,2/27/2018,71.49,Delhi
Delhi,3/1/2018,71.63,Delhi
Delhi,3/2/2018,71.81,Delhi
Delhi,3/5/2018,72.38,Delhi
Delhi,3/6/2018,72.45,Delhi
Delhi,3/9/2018,72.49,Delhi
Delhi,3/12/2018,72.51,Delhi
Delhi,3/13/2018,72.53,Delhi
Delhi,3/15/2018,72.51,Delhi
Delhi,3/16/2018,72.43,Delhi
Delhi,3/19/2018,72.25,Delhi
Delhi,3/20/2018,72.26,Delhi
Delhi,3/22/2018,72.32,Delhi
Delhi,3/23/2018,72.36,Delhi
Delhi,3/26/2018,72.85,Delhi
Delhi,3/27/2018,72.96,Delhi
Delhi,3/29/2018,73.14,Delhi
Delhi,3/30/2018,73.37,Delhi
Delhi,4/2/2018,73.86,Delhi
Delhi,4/3/2018,73.99,Delhi
Delhi,4/5/2018,74.02,Delhi
Delhi,4/9/2018,74.03,Delhi
Delhi,4/10/2018,74.02,Delhi
Delhi,4/12/2018,73.98,Delhi
Delhi,4/13/2018,73.95,Delhi
Delhi,4/16/2018,74.06,Delhi
Delhi,4/19/2018,74.11,Delhi
Delhi,4/20/2018,74.12,Delhi
Delhi,4/23/2018,74.54,Delhi
Delhi,4/24/2018,74.67,Delhi
Delhi,5/14/2018,74.84,Delhi
Delhi,5/15/2018,74.99,Delhi
Delhi,5/16/2018,75.14,Delhi
Delhi,5/17/2018,75.36,Delhi
Delhi,5/18/2018,74.84,Delhi
Delhi,5/21/2018,76.61,Delhi
Delhi,5/22/2018,76.91,Delhi
Delhi,5/23/2018,77.21,Delhi
Delhi,5/24/2018,77.51,Delhi
Delhi,5/25/2018,77.87,Delhi
Delhi,5/26/2018,78.01,Delhi
Delhi,5/27/2018,78.16,Delhi
Delhi,5/28/2018,78.31,Delhi
Delhi,5/29/2018,78.47,Delhi
Delhi,5/31/2018,78.39,Delhi
Delhi,6/1/2018,78.33,Delhi
Delhi,6/2/2018,78.24,Delhi
Delhi,6/3/2018,78.15,Delhi
Delhi,6/4/2018,78,Delhi
Delhi,6/5/2018,77.87,Delhi
Delhi,6/6/2018,77.76,Delhi
Delhi,6/7/2018,77.67,Delhi
Delhi,6/8/2018,77.46,Delhi
Delhi,6/9/2018,77.06,Delhi
Delhi,6/10/2018,76.82,Delhi
Delhi,6/11/2018,76.62,Delhi
Delhi,6/12/2018,76.47,Delhi
Delhi,6/15/2018,76.39,Delhi
Delhi,6/19/2018,76.31,Delhi
Delhi,6/21/2018,76.2,Delhi
Delhi,6/22/2018,76.06,Delhi
Delhi,6/23/2018,75.97,Delhi
Delhi,6/24/2018,75.83,Delhi
Delhi,6/25/2018,75.73,Delhi
Delhi,6/26/2018,75.59,Delhi
Delhi,7/5/2018,75.75,Delhi
Delhi,7/6/2018,75.89,Delhi
Delhi,7/9/2018,76.4,Delhi
Delhi,7/10/2018,76.57,Delhi
Delhi,7/12/2018,76.63,Delhi
Delhi,7/13/2018,76.8,Delhi
Delhi,7/16/2018,76.88,Delhi
Delhi,7/20/2018,76.66,Delhi
Delhi,7/23/2018,76.34,Delhi
Delhi,7/24/2018,76.27,Delhi
Delhi,7/30/2018,76.29,Delhi
Delhi,7/31/2018,76.35,Delhi
Delhi,8/2/2018,76.47,Delhi
Delhi,8/3/2018,76.54,Delhi
Delhi,8/6/2018,77.01,Delhi
Delhi,8/7/2018,77.1,Delhi
Delhi,8/13/2018,77.18,Delhi
Delhi,8/16/2018,77.24,Delhi
Delhi,8/20/2018,77.54,Delhi
Delhi,8/21/2018,77.63,Delhi
Delhi,8/24/2018,77.72,Delhi
Delhi,8/25/2018,71.99,Delhi
Delhi,8/26/2018,72.07,Delhi
Delhi,8/27/2018,77.96,Delhi
Delhi,8/28/2018,78.1,Delhi
Delhi,8/29/2018,78.23,Delhi
Delhi,8/30/2018,78.35,Delhi
Delhi,8/31/2018,78.57,Delhi
Delhi,9/3/2018,79.24,Delhi
Delhi,9/4/2018,79.4,Delhi
Delhi,9/6/2018,79.6,Delhi
Delhi,9/7/2018,80.08,Delhi
Delhi,9/10/2018,80.82,Delhi
Delhi,9/11/2018,80.96,Delhi
Delhi,9/13/2018,81.09,Delhi
Delhi,9/14/2018,81.37,Delhi
Delhi,9/15/2018,81.72,Delhi
Delhi,9/16/2018,82,Delhi
Delhi,9/17/2018,82.15,Delhi
Delhi,9/18/2018,82.25,Delhi
Delhi,9/20/2018,82.31,Delhi
Delhi,9/21/2018,82.41,Delhi
Delhi,9/23/2018,82.7,Delhi
Delhi,9/24/2018,82.81,Delhi
Delhi,9/25/2018,82.95,Delhi
Delhi,9/27/2018,83.09,Delhi
Delhi,9/28/2018,83.31,Delhi
Delhi,9/30/2018,83.58,Delhi
Delhi,10/1/2018,83.81,Delhi
Delhi,10/2/2018,83.92,Delhi
Delhi,10/4/2018,84.06,Delhi
Delhi,10/5/2018,81.56,Delhi
Delhi,10/6/2018,81.74,Delhi
Delhi,10/7/2018,81.88,Delhi
Delhi,10/8/2018,82.09,Delhi
Delhi,10/9/2018,82.32,Delhi
Delhi,10/11/2018,82.42,Delhi
Delhi,10/12/2018,82.54,Delhi
Delhi,10/13/2018,82.72,Delhi
Delhi,10/14/2018,82.78,Delhi
Delhi,10/16/2018,82.89,Delhi
Delhi,10/18/2018,82.68,Delhi
Delhi,10/19/2018,82.44,Delhi
Delhi,10/20/2018,82.05,Delhi
Delhi,10/22/2018,81.5,Delhi
Delhi,10/23/2018,81.4,Delhi
Delhi,10/24/2018,81.31,Delhi
Delhi,10/25/2018,81.16,Delhi
Delhi,10/26/2018,80.91,Delhi
Delhi,10/29/2018,79.81,Delhi
Delhi,10/30/2018,79.61,Delhi
Delhi,11/1/2018,79.43,Delhi
Delhi,11/2/2018,79.25,Delhi
Delhi,11/5/2018,78.65,Delhi
Delhi,11/6/2018,78.51,Delhi
Delhi,11/12/2018,77.65,Delhi
Delhi,11/13/2018,77.52,Delhi
Delhi,11/15/2018,77.37,Delhi
Delhi,11/16/2018,77.19,Delhi
Delhi,11/19/2018,76.61,Delhi
Delhi,11/20/2018,76.47,Delhi
Delhi,11/22/2018,76.06,Delhi
Delhi,11/23/2018,75.66,Delhi
Delhi,11/26/2018,74.58,Delhi
Delhi,11/27/2018,74.16,Delhi
Delhi,11/28/2018,73.66,Delhi
Delhi,11/29/2018,73.33,Delhi
Delhi,11/30/2018,72.96,Delhi
Delhi,12/1/2018,72.61,Delhi
Delhi,12/2/2018,72.3,Delhi
Delhi,12/3/2018,71.99,Delhi
Delhi,12/4/2018,71.78,Delhi
Delhi,12/6/2018,71.38,Delhi
Delhi,12/7/2018,70.98,Delhi
Delhi,12/10/2018,70.37,Delhi
Delhi,12/11/2018,70.2,Delhi
Delhi,12/13/2018,70.29,Delhi
Delhi,12/17/2018,70.53,Delhi
Delhi,12/18/2018,70.63,Delhi
Delhi,12/21/2018,70.46,Delhi
Delhi,12/24/2018,69.86,Delhi
Delhi,12/25/2018,69.79,Delhi
Delhi,12/27/2018,69.74,Delhi
Delhi,12/28/2018,69.55,Delhi
Delhi,12/31/2018,68.84,Delhi
Delhi,1/2/2019,68.74,Delhi
Delhi,1/4/2019,68.53,Delhi
Delhi,1/7/2019,68.59,Delhi
